0.1,1.179086513476724
0.15,1.076616669595562
0.2,1.067595857498584
0.25,1.075907186719963
0.3,1.019009403425392
0.35,1.051496539238119
0.4,0.9782984155123833
0.4500000000000001,0.9059655974381567
0.5,0.9151280442548504
0.55,0.8999052249319607
0.6,0.8692998905661276
0.65,0.8745073119831239
0.7000000000000001,0.8608589186794893
0.75,0.8188496971592101
0.8,0.819459534538906
0.85,0.7721157307331682
0.9,0.7714687717154826
0.9500000000000001,0.7588199679707949
1,0.7424776595953445
1.05,0.715236565177921
1.1,0.7081365977672734
1.15,0.7046202292677127
1.2,0.6853447090150937
1.25,0.6682912700257828
1.3,0.6564755175073291
1.35,0.6678766376148927
1.4,0.6294903609749134
1.45,0.6364895078450638
1.5,0.6228961193777275
1.55,0.6139105757572392
1.6,0.6178117690501709
1.65,0.6029748181122589
1.7,0.5843568424640436
1.75,0.5755715904698085
1.8,0.5671315813544263
1.85,0.5606523904367484
1.9,0.5594944132000099
1.95,0.5463853853095837
2,0.5523273864374997
2.05,0.5351192200462359
2.1,0.5280040389006406
2.15,0.5229436825038926
2.2,0.5154826583548749
2.25,0.5212657904766995
2.3,0.5117985385874417
2.35,0.4982718191696677
2.4,0.4941246080938904
2.45,0.4757035318093409
2.5,0.4696554600420121
2.55,0.4692633581211106
2.6,0.4621817832468287
2.65,0.4653201712651721
2.7,0.454159339864403
2.75,0.4427825676736356
2.8,0.4398369152021415
2.85,0.4342956163557131
2.9,0.4312465295573988
2.95,0.4324170864060474
3,0.4216217843645969
